# HEADSET_ID: VIVE_XR_ELITE_001 | DATE: 2025-08-20
Session_Num,Time,Video_Name,Eye_Left_X,Eye_Left_Y,Eye_Left_Z,Eye_Right_X,Eye_Right_Y,Eye_Right_Z,Head_X,Head_Y,Head_Z,Head_Rot_X,Head_Rot_Y,Head_Rot_Z,Head_Rot_W
# START SESSION 0: 22:25:09
0,22:25:09,,-0.5668,0.0301,-0.8233,-0.6166,0.0019,-0.7873,0.0373,1.8728,-0.0386,0.0324,-0.9149,0.0544,-0.3986
0,22:25:10,,-0.7744,0.1112,-0.6228,-0.8130,0.0829,-0.5763,0.0372,0.0261,-0.0385,0.0328,-0.9149,0.0537,-0.3988
0,22:25:11,,-0.7255,0.1098,-0.6793,-0.7844,0.0701,-0.6163,0.0372,0.0260,-0.0386,0.0326,-0.9151,0.0544,-0.3982
0,22:25:12,,-0.8673,0.1274,-0.4812,-0.8858,0.1095,-0.4510,0.0371,0.0260,-0.0387,0.0323,-0.9158,0.0540,-0.3966
0,22:25:13,,-0.7765,0.1239,-0.6178,-0.8112,0.0989,-0.5764,0.0369,0.0265,-0.0386,0.0315,-0.9167,0.0489,-0.3954
0,22:25:14,,-0.6430,0.1030,-0.7589,-0.6920,0.0748,-0.7180,0.0368,0.0267,-0.0386,0.0324,-0.9171,0.0471,-0.3946
0,22:25:15,,-0.8094,0.1716,-0.5616,-0.8369,0.1501,-0.5263,0.0364,0.0270,-0.0386,0.0356,-0.9175,0.0445,-0.3937
0,22:25:16,,-0.7493,0.1668,-0.6409,-0.7733,0.1510,-0.6158,0.0365,0.0271,-0.0385,0.0355,-0.9171,0.0444,-0.3947
0,22:25:17,,-0.6966,0.1632,-0.6986,-0.7416,0.1356,-0.6570,0.0364,0.0271,-0.0386,0.0369,-0.9174,0.0443,-0.3938
0,22:25:18,,-0.6427,0.3011,-0.7045,-0.7121,0.2603,-0.6520,0.0381,0.0146,-0.0434,0.0081,-0.9157,0.1520,-0.3719
0,22:25:19,,-0.7004,-0.2931,-0.6508,-0.7631,-0.3425,-0.5481,0.0325,0.0367,-0.0339,0.0768,-0.9097,-0.0419,-0.4060
0,22:25:20,,-0.5940,0.1485,-0.7907,-0.6984,0.1040,-0.7081,0.0325,0.0309,-0.0393,0.0019,-0.9411,-0.0085,-0.3380
0,22:25:21,,-0.5912,0.0611,-0.8042,-0.6763,0.0191,-0.7364,0.0343,0.0223,-0.0433,-0.0032,-0.9383,0.0750,-0.3375
0,22:25:22,,-0.6482,-0.0351,-0.7606,-0.7326,-0.0828,-0.6756,0.0341,0.0253,-0.0418,0.0120,-0.9357,0.0519,-0.3489
0,22:25:23,,-0.5315,0.4045,-0.7442,-0.6154,0.3716,-0.6951,0.0338,0.0255,-0.0419,0.0135,-0.9363,0.0504,-0.3472
0,22:25:24,,-0.6020,0.4426,-0.6645,-0.6330,0.4293,-0.6443,0.0347,0.0225,-0.0429,0.0038,-0.9353,0.0759,-0.3455
0,22:25:25,,-0.5513,0.5152,-0.6562,-0.5857,0.5022,-0.6362,0.0344,0.0224,-0.0432,0.0065,-0.9361,0.0771,-0.3432
0,22:25:26,,-0.6956,0.1983,-0.6905,-0.7614,0.1582,-0.6287,0.0330,0.0281,-0.0408,0.0332,-0.9337,0.0308,-0.3551
0,22:25:27,,-0.5834,0.2049,-0.7859,-0.6438,0.1692,-0.7463,0.0298,0.0267,-0.0442,0.0593,-0.9414,0.0512,-0.3281
0,22:25:28,,-0.4618,0.0292,-0.8865,-0.5749,-0.0415,-0.8172,0.0284,0.0247,-0.0462,0.0636,-0.9458,0.0697,-0.3109
0,22:25:29,,-0.6589,0.2987,-0.6904,-0.7015,0.2676,-0.6605,0.0286,0.0202,-0.0482,0.0664,-0.9439,0.1114,-0.3037
0,22:25:30,,-0.6672,0.2942,-0.6843,-0.7304,0.2419,-0.6387,0.0280,0.0184,-0.0493,0.0841,-0.9406,0.1312,-0.3016
0,22:25:31,,-0.5685,0.2997,-0.7661,-0.6789,0.2440,-0.6925,0.0336,0.0199,-0.0450,0.0086,-0.9380,0.1010,-0.3315
0,22:25:32,,-0.6734,0.0698,-0.7359,-0.7683,0.0321,-0.6393,0.0397,0.0236,-0.0376,-0.0482,-0.9218,0.0445,-0.3822
0,22:25:33,,-0.4912,0.4054,-0.7710,-0.5492,0.3919,-0.7381,0.0395,0.0236,-0.0378,-0.0364,-0.9205,0.0497,-0.3858
0,22:25:34,,-0.5772,0.4126,-0.7047,-0.6349,0.3948,-0.6641,0.0394,0.0234,-0.0381,-0.0324,-0.9204,0.0539,-0.3860
0,22:25:35,,-0.6942,-0.0928,-0.7137,-0.7685,-0.1301,-0.6265,0.0384,0.0248,-0.0382,-0.0186,-0.9222,0.0456,-0.3835
0,22:25:36,,-0.4544,0.4884,-0.7450,-0.5268,0.4689,-0.7090,0.0373,0.0224,-0.0407,-0.0094,-0.9265,0.0728,-0.3691
0,22:25:37,,-0.5883,0.4152,-0.6939,-0.6165,0.4047,-0.6754,0.0374,0.0225,-0.0406,-0.0096,-0.9260,0.0716,-0.3706
0,22:25:38,,-0.5924,0.4013,-0.6985,-0.6329,0.3862,-0.6710,0.0376,0.0227,-0.0402,-0.0134,-0.9257,0.0678,-0.3719
0,22:25:39,,-0.5980,-0.2337,-0.7667,-0.6500,-0.2584,-0.7147,0.0377,0.0227,-0.0402,-0.0170,-0.9262,0.0665,-0.3707
0,22:25:40,,-0.6471,0.2313,-0.7265,-0.7066,0.2041,-0.6775,0.0370,0.0238,-0.0402,-0.0116,-0.9281,0.0579,-0.3675
0,22:25:41,,-0.5552,0.0965,-0.8261,-0.5850,0.0795,-0.8072,0.0307,0.0270,-0.0434,0.0522,-0.9396,0.0469,-0.3349
0,22:25:42,,-0.6271,0.1430,-0.7657,-0.6543,0.1276,-0.7454,0.0330,0.0236,-0.0436,0.0295,-0.9364,0.0731,-0.3419
0,22:25:43,,-0.5380,0.5674,-0.6234,-0.5758,0.5514,-0.6037,0.0347,0.0174,-0.0452,0.0219,-0.9297,0.1289,-0.3442
0,22:25:44,,-0.6593,-0.2507,-0.7089,-0.6836,-0.2665,-0.6794,0.0307,0.0317,-0.0401,0.0543,-0.9350,0.0013,-0.3504
0,22:25:45,,0.0000,0.0000,0.0000,NaN,NaN,NaN,0.0279,0.0384,-0.0361,0.0707,-0.9311,-0.0666,-0.3515
0,22:25:46,,-0.6313,0.2318,-0.7401,-0.6583,0.2174,-0.7207,0.0317,0.0294,-0.0410,0.0462,-0.9351,0.0223,-0.3506
0,22:25:47,,-0.6438,-0.1525,-0.7499,-0.6692,-0.1685,-0.7237,0.0316,0.0304,-0.0404,0.0473,-0.9346,0.0126,-0.3522
0,22:25:48,,-0.6670,-0.1268,-0.7342,-0.6937,-0.1435,-0.7059,0.0315,0.0302,-0.0406,0.0440,-0.9361,0.0128,-0.3487
0,22:25:49,,-0.6658,-0.1691,-0.7267,-0.6963,-0.1877,-0.6928,0.0316,0.0306,-0.0401,0.0401,-0.9360,0.0074,-0.3496
0,22:25:50,,-0.6189,0.1502,-0.7710,-0.6462,0.1358,-0.7510,0.0310,0.0294,-0.0416,0.0376,-0.9406,0.0186,-0.3368
0,22:25:51,,-0.6418,0.0349,-0.7660,-0.6777,0.0128,-0.7352,0.0319,0.0263,-0.0429,0.0401,-0.9378,0.0499,-0.3413
0,22:25:52,,-0.6968,-0.1092,-0.7089,-0.7210,-0.1251,-0.6815,0.0320,0.0271,-0.0423,0.0377,-0.9377,0.0419,-0.3428
0,22:25:53,,-0.5878,-0.2435,-0.7714,-0.6122,-0.2583,-0.7473,0.0317,0.0282,-0.0419,0.0424,-0.9372,0.0328,-0.3446
0,22:25:54,,-0.6996,-0.0822,-0.7098,-0.7227,-0.0971,-0.6843,0.0319,0.0279,-0.0419,0.0365,-0.9381,0.0332,-0.3427
0,22:25:55,,-0.6437,-0.0999,-0.7587,-0.6714,-0.1169,-0.7319,0.0315,0.0285,-0.0418,0.0406,-0.9381,0.0291,-0.3426
0,22:25:56,,-0.7227,-0.1243,-0.6799,-0.7437,-0.1379,-0.6541,0.0321,0.0288,-0.0411,0.0341,-0.9369,0.0239,-0.3470
0,22:25:57,,-0.6040,0.3713,-0.7052,-0.6313,0.3590,-0.6875,0.0323,0.0283,-0.0413,0.0327,-0.9369,0.0281,-0.3468
0,22:25:58,,-0.9137,-0.1524,-0.3767,-0.9313,-0.1692,-0.3225,0.0475,0.0293,-0.0209,0.0123,0.8409,0.0000,0.5410
0,22:25:59,,-0.9053,-0.0931,-0.4144,-0.9248,-0.1081,-0.3647,0.0477,0.0288,-0.0211,0.0255,0.8446,0.0023,0.5348
0,22:26:00,,-0.8996,-0.1277,-0.4176,-0.9165,-0.1392,-0.3750,0.0473,0.0265,-0.0246,0.0432,0.8624,-0.0124,0.5043
0,22:26:01,,-0.8778,-0.3556,-0.3209,-0.8918,-0.3703,-0.2600,0.0411,0.0375,-0.0214,-0.0328,0.8553,0.0696,0.5124
0,22:26:02,,0.2670,-0.0256,-0.9634,0.2351,-0.0405,-0.9711,-0.0062,0.0321,-0.0498,0.0434,-0.9982,-0.0232,0.0344
0,22:26:03,,0.8597,-0.1448,-0.4899,0.8444,-0.1669,-0.5091,-0.0339,0.0331,-0.0362,0.1316,-0.9496,-0.0840,0.2719
0,22:26:04,,0.7264,-0.1798,-0.6633,0.6490,-0.2859,-0.7050,-0.0385,0.0344,-0.0298,0.2291,-0.9254,-0.1587,0.2570
0,22:26:05,,0.9843,0.0343,-0.1731,0.9807,0.0106,-0.1950,-0.0463,0.0361,-0.0101,0.1450,-0.8440,-0.1925,0.4791
0,22:26:06,,0.6044,0.6016,-0.5223,0.5921,0.5785,-0.5610,-0.0535,-0.0018,-0.0261,0.2269,-0.8243,0.1812,0.4860
0,22:26:07,,0.8413,0.3855,-0.3789,0.8322,0.3707,-0.4123,-0.0526,0.0070,-0.0271,0.1616,-0.8455,0.1388,0.4896
0,22:26:08,,0.7928,0.4567,-0.4036,0.7816,0.4464,-0.4357,-0.0481,0.0161,-0.0312,0.0850,-0.8768,0.0983,0.4629
0,22:26:09,,0.8396,0.3130,-0.4440,0.8267,0.2983,-0.4770,-0.0494,0.0156,-0.0294,0.1114,-0.8714,0.0873,0.4696
0,22:26:10,,0.2972,0.3581,-0.8851,0.2626,0.3442,-0.9014,-0.0239,0.0141,-0.0527,0.0331,-0.9675,0.1400,0.2080
0,22:26:11,,0.0864,0.3817,-0.9202,0.0521,0.3698,-0.9276,-0.0027,0.0140,-0.0579,0.0262,-0.9891,0.1440,0.0142
0,22:26:12,,0.0514,0.3665,-0.9290,0.0175,0.3547,-0.9348,0.0017,0.0174,-0.0570,0.0294,-0.9924,0.1158,-0.0286
0,22:26:13,,0.1325,0.3563,-0.9249,0.0974,0.3487,-0.9321,0.0012,0.0151,-0.0576,-0.0309,-0.9903,0.1351,0.0019
0,22:26:14,,-0.0842,-0.0643,-0.9944,-0.1179,-0.0779,-0.9900,0.0049,0.0241,-0.0543,0.0258,-0.9963,0.0566,-0.0596
0,22:26:15,,-0.1567,0.3614,-0.9191,-0.1908,0.3491,-0.9174,0.0133,0.0189,-0.0549,0.0242,-0.9850,0.1061,-0.1342
0,22:26:16,,0.1476,0.3963,-0.9062,0.1079,0.3819,-0.9179,0.0034,0.0142,-0.0578,0.0535,-0.9867,0.1443,-0.0523
0,22:26:17,,0.4224,0.3328,-0.8431,0.3951,0.3209,-0.8607,-0.0133,0.0148,-0.0562,0.0722,-0.9846,0.1302,0.0918
0,22:26:18,,0.3000,0.0403,-0.9531,0.2628,0.0216,-0.9646,-0.0170,0.0233,-0.0521,0.0688,-0.9882,0.0525,0.1267
0,22:26:19,,0.0022,-0.1346,-0.9909,-0.0805,-0.1692,-0.9823,-0.0047,0.0266,-0.0531,0.0451,-0.9983,0.0304,0.0209
0,22:26:20,,0.2211,-0.1412,-0.9650,0.1134,-0.1904,-0.9751,-0.0074,0.0307,-0.0505,0.0488,-0.9978,-0.0102,0.0434
0,22:26:21,,0.0974,-0.0187,-0.9951,0.0294,-0.0501,-0.9983,-0.0089,0.0386,-0.0445,0.0510,-0.9928,-0.0935,0.0552
0,22:26:22,,-0.1703,0.4461,-0.8786,-0.2244,0.4278,-0.8756,0.0065,0.0284,-0.0520,0.0159,-0.9972,0.0167,-0.0714
0,22:26:23,,0.0388,0.5541,-0.8316,-0.0142,0.5397,-0.8417,0.0071,0.0035,-0.0591,0.0193,-0.9698,0.2336,-0.0680
0,22:26:24,,0.0900,0.0760,-0.9930,0.0232,0.0513,-0.9984,0.0048,0.0092,-0.0587,0.0177,-0.9812,0.1856,-0.0494
0,22:26:25,,0.1694,0.3928,-0.9039,0.1375,0.3852,-0.9125,0.0047,0.0203,-0.0558,0.0026,-0.9949,0.0900,-0.0449
0,22:26:26,,0.1058,-0.1184,-0.9873,0.0426,-0.1446,-0.9886,-0.0025,0.0228,-0.0550,0.0378,-0.9970,0.0669,0.0044
0,22:26:27,,0.0533,-0.0513,-0.9973,0.0193,-0.0652,-0.9977,0.0000,0.0225,-0.0552,0.0321,-0.9969,0.0697,-0.0156
0,22:26:29,,0.3297,-0.1250,-0.9358,0.2987,-0.1399,-0.9440,-0.0002,0.0227,-0.0551,0.0340,-0.9970,0.0684,-0.0151
0,22:26:30,,0.3021,-0.1675,-0.9385,0.2726,-0.1819,-0.9448,-0.0014,0.0238,-0.0546,0.0420,-0.9974,0.0581,-0.0080
0,22:26:31,,0.0485,-0.1308,-0.9902,-0.0236,-0.1631,-0.9863,-0.0030,0.0256,-0.0537,0.0532,-0.9978,0.0402,-0.0001
0,22:26:32,,-0.2813,0.0677,-0.9572,-0.3157,0.0522,-0.9474,0.0017,0.0264,-0.0534,0.0291,-0.9985,0.0344,-0.0323
0,22:26:33,,0.1246,0.3066,-0.9436,0.0925,0.2960,-0.9507,0.0036,0.0240,-0.0544,0.0279,-0.9968,0.0578,-0.0476
0,22:26:34,,-0.2049,0.4017,-0.8926,-0.2393,0.3870,-0.8905,0.0031,0.0233,-0.0548,0.0327,-0.9964,0.0641,-0.0452
0,22:26:35,,0.0522,0.5058,-0.8610,0.0209,0.4971,-0.8674,0.0035,0.0219,-0.0553,0.0325,-0.9953,0.0770,-0.0485
0,22:26:36,,0.0846,0.3684,-0.9258,0.0524,0.3572,-0.9326,0.0026,0.0221,-0.0553,0.0411,-0.9954,0.0744,-0.0439
0,22:26:37,,0.3297,0.2039,-0.9218,0.3004,0.1904,-0.9346,-0.0069,0.0209,-0.0554,0.0626,-0.9942,0.0806,0.0348
0,22:26:38,,0.3016,0.0579,-0.9517,0.2169,0.0164,-0.9760,-0.0052,0.0210,-0.0555,0.0619,-0.9947,0.0802,0.0192
0,22:26:39,,NaN,NaN,NaN,NaN,NaN,NaN,-0.0026,0.0223,-0.0552,0.0606,-0.9956,0.0708,-0.0055
0,22:26:40,,0.3264,0.3395,-0.8822,0.2982,0.3297,-0.8958,-0.0032,0.0198,-0.0561,0.0443,-0.9947,0.0927,0.0091
0,22:26:41,,0.1023,0.4860,-0.8679,0.0702,0.4744,-0.8775,-0.0027,0.0147,-0.0577,0.0558,-0.9890,0.1373,0.0014
0,22:26:42,,0.3348,0.3654,-0.8686,0.3070,0.3550,-0.8830,-0.0037,0.0143,-0.0577,0.0602,-0.9883,0.1398,0.0087
0,22:26:43,,0.2638,0.0980,-0.9596,0.1867,0.0612,-0.9805,-0.0051,0.0163,-0.0571,0.0645,-0.9902,0.1220,0.0193
0,22:26:44,,0.3190,0.2561,-0.9125,0.2894,0.2430,-0.9258,-0.0060,0.0192,-0.0561,0.0641,-0.9930,0.0961,0.0262
0,22:26:45,,0.2188,-0.2001,-0.9550,0.1650,-0.2253,-0.9602,-0.0057,0.0220,-0.0551,0.0600,-0.9954,0.0713,0.0238
0,22:26:46,,0.1791,0.3429,-0.9222,0.1428,0.3268,-0.9342,-0.0090,0.0227,-0.0543,0.0673,-0.9944,0.0627,0.0513
0,22:26:47,,0.2869,0.3187,-0.9034,0.2569,0.3051,-0.9170,-0.0114,0.0215,-0.0544,0.0711,-0.9922,0.0717,0.0726
0,22:26:48,,0.3431,-0.0288,-0.9389,0.2833,-0.0597,-0.9572,-0.0114,0.0214,-0.0544,0.0720,-0.9922,0.0728,0.0716
0,22:26:49,,0.3220,0.3887,-0.8633,0.2938,0.3768,-0.8784,-0.0114,0.0213,-0.0545,0.0723,-0.9920,0.0741,0.0718
0,22:26:50,,0.2811,0.1105,-0.9533,0.2242,0.0819,-0.9711,-0.0113,0.0212,-0.0545,0.0719,-0.9921,0.0747,0.0709
0,22:26:51,,0.3106,0.1197,-0.9430,0.2229,0.0753,-0.9719,-0.0113,0.0212,-0.0545,0.0731,-0.9920,0.0749,0.0709
0,22:26:52,motorcycleride,0.2941,0.1139,-0.9490,0.2279,0.0804,-0.9704,-0.0114,0.0213,-0.0545,0.0733,-0.9920,0.0737,0.0712
0,22:26:53,motorcycleride,0.0034,0.4701,-0.8826,-0.0288,0.4551,-0.8900,-0.0081,0.0170,-0.0565,0.0697,-0.9901,0.1139,0.0442
0,22:26:54,motorcycleride,-0.0447,0.8022,-0.5954,-0.0774,0.7945,-0.6024,0.0055,-0.0030,-0.0593,0.0366,-0.9556,0.2870,-0.0566
0,22:26:55,motorcycleride,0.0644,0.0678,-0.9956,0.0069,0.0436,-0.9990,0.0036,0.0176,-0.0568,0.0359,-0.9915,0.1147,-0.0488
0,22:26:56,motorcycleride,-0.0636,0.3854,-0.9206,-0.1088,0.3691,-0.9230,0.0053,0.0211,-0.0555,0.0304,-0.9939,0.0843,-0.0638
0,22:26:57,motorcycleride,0.0293,0.1630,-0.9862,-0.0095,0.1479,-0.9890,0.0069,0.0161,-0.0569,0.0265,-0.9886,0.1282,-0.0744
0,22:26:58,motorcycleride,0.4798,0.2167,-0.8502,0.4541,0.2046,-0.8672,-0.0115,0.0213,-0.0544,0.0588,-0.9923,0.0748,0.0795
0,22:26:59,motorcycleride,-0.9764,0.0051,-0.2159,-0.9820,-0.0049,-0.1887,0.0434,0.0235,-0.0334,-0.0345,-0.8973,0.0516,-0.4371
0,22:27:00,motorcycleride,-0.9655,-0.1061,0.2377,-0.9559,-0.1164,0.2697,0.0523,0.0284,0.0024,0.0141,0.6924,-0.0078,0.7213
0,22:27:01,motorcycleride,-0.9963,-0.0792,-0.0326,-0.9955,-0.0953,0.0005,0.0507,0.0312,0.0014,-0.0502,0.6697,-0.0346,0.7401
0,22:27:02,motorcycleride,-0.9912,-0.1284,0.0317,-0.9876,-0.1421,0.0661,0.0482,0.0349,0.0028,-0.0532,0.6727,0.0148,0.7378
0,22:27:03,motorcycleride,-0.9930,-0.1180,0.0044,-0.9904,-0.1326,0.0385,0.0484,0.0348,0.0015,-0.0605,0.6770,0.0061,0.7335
0,22:27:04,motorcycleride,-0.9986,0.0476,-0.0230,-0.9994,0.0329,0.0103,0.0483,0.0349,0.0006,-0.0678,0.6787,0.0004,0.7313
0,22:27:05,motorcycleride,-0.9948,-0.0897,-0.0482,-0.9943,-0.1053,-0.0147,0.0479,0.0354,-0.0005,-0.0759,0.6834,0.0012,0.7261
0,22:27:06,motorcycleride,-0.8201,0.5721,0.0099,-0.8274,0.5600,0.0420,0.0579,0.0139,-0.0017,0.0588,0.6920,-0.1452,0.7047
0,22:27:07,motorcycleride,-0.5047,0.8583,-0.0920,-0.5207,0.8513,-0.0637,0.0586,-0.0087,-0.0065,0.1445,0.6864,-0.3124,0.6407
0,22:27:08,motorcycleride,-0.8031,0.5944,0.0418,-0.8135,0.5770,0.0724,0.0592,0.0015,-0.0062,0.0754,0.6911,-0.2643,0.6684
0,22:27:09,motorcycleride,-0.9755,-0.2197,0.0103,-0.9710,-0.2340,0.0483,0.0432,0.0410,0.0021,-0.0955,0.6754,0.0669,0.7281
0,22:27:10,motorcycleride,-0.9901,-0.1200,0.0723,-0.9846,-0.1370,0.1088,0.0457,0.0381,-0.0035,-0.1025,0.6989,0.0175,0.7076
0,22:27:11,motorcycleride,-0.9406,-0.2614,0.2166,-0.9295,-0.2743,0.2464,0.0480,0.0351,-0.0038,-0.0832,0.7015,-0.0080,0.7077
0,22:27:12,motorcycleride,-0.9934,-0.1123,-0.0242,-0.9916,-0.1287,0.0092,0.0482,0.0347,-0.0040,-0.0829,0.7019,-0.0120,0.7073
0,22:27:13,motorcycleride,-0.9829,-0.0309,-0.1814,-0.9876,-0.0484,-0.1492,0.0490,0.0328,-0.0086,-0.0805,0.7291,-0.0318,0.6789
0,22:27:14,motorcycleride,-0.2988,0.0671,-0.9520,-0.3250,0.0484,-0.9445,0.0286,0.0245,-0.0462,0.1113,-0.9318,0.0850,-0.3348
0,22:27:15,motorcycleride,-0.9977,-0.0538,0.0413,-0.9951,-0.0637,0.0751,0.0536,0.0254,-0.0063,0.0420,0.7522,-0.0215,0.6572
0,22:27:16,motorcycleride,-0.9688,-0.0884,0.2316,-0.9591,-0.0993,0.2649,0.0526,0.0262,0.0098,0.0303,0.6406,-0.0194,0.7670
0,22:27:17,motorcycleride,-0.9681,-0.0524,0.2449,-0.9585,-0.0643,0.2777,0.0526,0.0274,0.0061,0.0134,0.6618,-0.0224,0.7493
0,22:27:18,motorcycleride,-0.9230,-0.0156,0.3844,-0.9103,-0.0283,0.4129,0.0526,0.0277,0.0036,-0.0002,0.6725,-0.0320,0.7394
0,22:27:19,motorcycleride,-0.9858,-0.0988,0.1360,-0.9792,-0.1119,0.1695,0.0526,0.0278,0.0037,-0.0019,0.6709,-0.0327,0.7408
0,22:27:20,motorcycleride,-0.9977,-0.0619,0.0290,-0.9951,-0.0758,0.0632,0.0525,0.0281,0.0031,-0.0066,0.6736,-0.0337,0.7383
0,22:27:21,motorcycleride,-0.9929,-0.0383,0.1130,-0.9878,-0.0541,0.1459,0.0523,0.0286,-0.0006,-0.0322,0.6863,-0.0512,0.7248
0,22:27:22,motorcycleride,-0.9910,-0.0489,0.1248,-0.9854,-0.0641,0.1578,0.0525,0.0282,0.0008,-0.0242,0.6795,-0.0485,0.7317
0,22:27:23,motorcycleride,-0.9974,0.0689,-0.0230,-0.9985,0.0535,0.0107,0.0522,0.0287,0.0000,-0.0283,0.6851,-0.0454,0.7265
0,22:27:24,motorcycleride,-0.9955,-0.0489,0.0817,-0.9907,-0.0656,0.1193,0.0507,0.0314,0.0002,-0.0416,0.6853,-0.0227,0.7267
0,22:27:25,motorcycleride,-0.9889,-0.0821,0.1239,-0.9828,-0.0965,0.1573,0.0505,0.0316,0.0007,-0.0402,0.6831,-0.0191,0.7290
0,22:27:26,motorcycleride,-0.9858,-0.1476,0.0801,-0.9803,-0.1615,0.1138,0.0505,0.0317,0.0012,-0.0379,0.6818,-0.0156,0.7304
0,22:27:27,motorcycleride,-0.9757,-0.1754,0.1314,-0.9685,-0.1862,0.1655,0.0501,0.0320,0.0041,-0.0127,0.6788,0.0157,0.7341
0,22:27:28,motorcycleride,-0.9778,-0.1059,0.1808,-0.9695,-0.1192,0.2143,0.0488,0.0339,0.0044,-0.0462,0.6612,0.0069,0.7487
0,22:27:29,motorcycleride,-0.9932,-0.1078,0.0444,-0.9895,-0.1212,0.0787,0.0499,0.0323,0.0034,-0.0327,0.6716,-0.0015,0.7402
0,22:27:30,motorcycleride,-0.9987,0.0500,-0.0011,-0.9987,0.0387,0.0335,0.0486,0.0339,0.0061,-0.0272,0.6629,0.0284,0.7477
0,22:27:31,motorcycleride,-0.9988,-0.0486,0.0095,-0.9971,-0.0617,0.0440,0.0488,0.0339,0.0047,-0.0385,0.6645,0.0147,0.7461
